id,entity_id,entity_name,entity_color,location_id,location_name,function_id,function_name,asset_id,asset_name,asset_type,asset_color,usecase_id,use_case,rule_id,rule_name,seim_id,severity,events,starttime,endtime,magnitude,criticality,criticality_color,description,itsm_id,status,priority,group,service_category,soar_id,ticket_id,created_time,Suspicious,assets,assigned_time,due_by_time,first_response_due_by_time,impact,is_first_response_overdue,is_overdue,replys,resolution,site,urgency,subject,last_updated_datetime,target
1651934,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_MERCANET,GRC_FT_FW_MERCANET,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,3,"GR Chia: X-Force Risk IP, Spam(Destination IP)",229680,1,8648,2022-06-22 15:37:46.000 +0530,2022-06-23 14:57:39.000 +0530,1,Low,#25ba3c,"DNS Detected
 preceded by Firewall Permit",1651934,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2181645,229680,2022-06-23 00:35:00+05:30,true,,2022-06-23 00:37:00.000 +0530,,2022-06-23 02:35:00+05:30,4. Baja,false,false,,"?Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentacion del mismo. Despues de 7 dias sin respuesta del caso, se procedera con el cierre del mismo",GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISK IP, SPAM(DESTINATION IP)",,181.53.13.49
1652057,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_MERCANET,GRC_FT_FW_MERCANET,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,3,"GR Chia: X-Force Risk IP, Spam(Destination IP)",229680,1,8648,2022-06-22 15:37:46.000 +0530,2022-06-23 14:57:39.000 +0530,1,Low,#25ba3c,"DNS Detected
 preceded by Firewall Permit",1652057,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2181730,229680,2022-06-23 06:32:00+05:30,true,,2022-06-23 06:34:00.000 +0530,,2022-06-23 08:32:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISK IP, SPAM(DESTINATION IP)",,181.53.13.49
1652112,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,3,"GR Chia: X-Force Risk IP, Spam(Destination IP)",229680,1,8648,2022-06-22 15:37:46.000 +0530,2022-06-23 14:57:39.000 +0530,1,Low,#25ba3c,"DNS Detected
 preceded by Firewall Permit",1652112,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2181775,229680,2022-06-23 08:22:00+05:30,true,,2022-06-23 08:23:00.000 +0530,,2022-06-23 10:22:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISK IP, SPAM(DESTINATION IP)",,181.53.13.49
1652276,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_MERCANET,GRC_FT_FW_MERCANET,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,3,"GR Chia: X-Force Risk IP, Spam(Destination IP)",229680,1,8648,2022-06-22 15:37:46.000 +0530,2022-06-23 14:57:39.000 +0530,1,Low,#25ba3c,"DNS Detected
 preceded by Firewall Permit",1652276,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2181859,229680,2022-06-23 12:55:00+05:30,true,,2022-06-23 12:58:00.000 +0530,,2022-06-23 14:55:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISK IP, SPAM(DESTINATION IP)",,181.53.13.49
1652318,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_MERCANET,GRC_FT_FW_MERCANET,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,3,"GR Chia: X-Force Risk IP, Spam(Destination IP)",229993,0,1,2022-06-23 14:25:50.000 +0530,2022-06-23 14:25:50.000 +0530,0,Low,#25ba3c,Firewall Permit,1652318,Closed,4. Baja,Security_Outsourcing,SERVICIO DE CORRELACI�??N DE EVENTOS,2181891,229993,2022-06-23 14:33:00+05:30,true,,2022-06-23 16:47:00.000 +0530,,2022-06-23 16:33:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISK IP, SPAM(DESTINATION IP)",,181.51.34.159
1652374,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_MERCANET,GRC_FT_FW_MERCANET,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,4,"GR Chia: X-Force Risky IP, Anonymization(Destination IP)",230020,3,1,2022-06-23 16:16:14.000 +0530,2022-06-23 16:16:14.000 +0530,1,Low,#25ba3c,Firewall Permit,1652374,Closed,4. Baja,Security_Outsourcing,SERVICIO DE CORRELACI�??N DE EVENTOS,2181924,230020,2022-06-23 16:26:00+05:30,true,,2022-06-23 16:47:00.000 +0530,,2022-06-23 18:26:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso,se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISKY IP, ANONYMIZATION(DESTINATION IP)",,191.95.173.42
1652514,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_MERCANET,GRC_FT_FW_MERCANET,Fortinet Device,,3,Escaneo a Bases de Datos,3,"GR Chia: X-Force Risk IP, Spam(Destination IP)",230078,3,1,2022-06-23 21:13:42.000 +0530,2022-06-23 21:13:42.000 +0530,1,Low,#25ba3c,Traffic timeout,1652514,Closed,4. Baja,Security_Outsourcing,SERVICIO DE CORRELACI�??N DE EVENTOS,2182009,230078,2022-06-23 21:22:00+05:30,true,,2022-06-23 21:51:00.000 +0530,,2022-06-23 23:22:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso,se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISK IP, SPAM(DESTINATION IP)",,186.84.89.179
1652523,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,3,"GR Chia: X-Force Risk IP, Spam(Destination IP)",229762,5,59,2022-06-22 18:54:45.000 +0530,2022-06-23 22:01:23.000 +0530,2,Medium,#f0ae0c,"Ip-conn
 preceded by Firewall Permit
 preceded by Traffic timeout
 preceded by TCP.Split.Handshake - This indicates the detection of TCP Split Handshake packets",1652523,Closed,4. Baja,Security_Outsourcing,SERVICIO DE CORRELACI�??N DE EVENTOS,2182016,229762,2022-06-23 21:32:00+05:30,true,,2022-06-23 21:56:00.000 +0530,,2022-06-23 23:32:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso,se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISK IP, SPAM(DESTINATION IP)",,186.80.52.55
1653171,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,3,"GR Chia: X-Force Risk IP, Spam(Destination IP)",229773,3,117,2022-06-22 20:21:35.000 +0530,2022-06-29 23:16:42.000 +0530,2,Medium,#f0ae0c,"Ip-conn
 preceded by Traffic timeout
 preceded by Firewall Permit",1653171,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2182411,229773,2022-06-25 03:12:00+05:30,true,,2022-06-25 03:14:00.000 +0530,,2022-06-25 05:12:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso,se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISK IP, SPAM(DESTINATION IP)",,181.61.209.155
1653463,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,3,"GR Chia: X-Force Risk IP, Spam(Destination IP)",230517,3,1,2022-06-25 18:38:48.000 +0530,2022-06-25 18:38:48.000 +0530,1,Low,#25ba3c,Traffic timeout,1653463,Closed,4. Baja,Security_Outsourcing,SERVICIO DE CORRELACI�??N DE EVENTOS,2182602,230517,2022-06-25 18:48:00+05:30,true,,2022-06-25 20:09:00.000 +0530,,2022-06-25 20:48:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso,se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISK IP, SPAM(DESTINATION IP)",,186.80.52.22
1653818,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,3,"GR Chia: X-Force Risk IP, Spam(Destination IP)",229773,3,117,2022-06-22 20:21:35.000 +0530,2022-06-29 23:16:42.000 +0530,2,Medium,#f0ae0c,"Ip-conn
 preceded by Traffic timeout
 preceded by Firewall Permit",1653818,Closed,4. Baja,Security_Outsourcing,SERVICIO DE CORRELACI�??N DE EVENTOS,2182796,229773,2022-06-26 11:04:00+05:30,true,,2022-06-26 12:47:00.000 +0530,,2022-06-26 13:04:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroaimntaci�??n el mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo",GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISK IP, SPAM(DESTINATION IP)",,181.61.209.155
1653835,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,3,"GR Chia: X-Force Risk IP, Spam(Destination IP)",230649,2,2,2022-06-26 11:39:17.000 +0530,2022-06-26 11:39:17.000 +0530,1,Low,#25ba3c,"Ip-conn
 preceded by Firewall Permit",1653835,Closed,4. Baja,Security_Outsourcing,SERVICIO DE CORRELACI�??N DE EVENTOS,2182808,230649,2022-06-26 11:44:00+05:30,true,,2022-06-26 12:46:00.000 +0530,,2022-06-26 13:44:00+05:30,4. Baja,false,false,,Se valida alerta y procedemos con el bloqueo de la IP Publica maliciosa.,GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISK IP, SPAM(DESTINATION IP)",,162.247.74.202
1654006,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_IFX,GRC_FT_FW_IFX,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,3,"GR Chia: X-Force Risk IP, Spam(Destination IP)",230720,3,7,2022-06-26 19:21:26.000 +0530,2022-06-27 02:45:52.000 +0530,1,Low,#25ba3c,"Firewall Permit
 preceded by Traffic timeout",1654006,Closed,4. Baja,Security_Outsourcing,SERVICIO DE CORRELACI�??N DE EVENTOS,2182919,230720,2022-06-26 19:29:00+05:30,true,,2022-06-27 10:33:00.000 +0530,,2022-06-26 21:29:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso,se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISK IP, SPAM(DESTINATION IP)",,179.51.118.57
1654049,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_MERCANET,GRC_FT_FW_MERCANET,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,3,"GR Chia: X-Force Risk IP, Spam(Destination IP)",230739,2,2,2022-06-26 21:24:31.000 +0530,2022-06-26 21:24:31.000 +0530,1,Low,#25ba3c,"Ip-conn
 preceded by Firewall Permit",1654049,Closed,4. Baja,Security_Outsourcing,SERVICIO DE CORRELACI�??N DE EVENTOS,2182952,230739,2022-06-26 21:30:00+05:30,true,,2022-06-27 10:32:00.000 +0530,,2022-06-26 23:30:00+05:30,4. Baja,false,false,,Se valida alerta y adicionamos IP maliciosa a grupo de bloqueo en el FW.,GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISK IP, SPAM(DESTINATION IP)",,190.7.113.197
1654365,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,2,GR Chia: Possible Local Worm Detected (URGENTE: LLAMAR CLIENTE),230917,7,1927,2022-06-27 13:26:35.000 +0530,2022-06-27 13:58:00.000 +0530,3,Medium,#f0ae0c,Possible Local Worm Detected,1654365,Closed,3. Media,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2183209,230917,2022-06-27 13:50:00+05:30,true,,2022-06-27 13:57:00.000 +0530,,2022-06-27 14:50:00+05:30,3. Media,false,false,,Se valida alerta y adicionamos IP maliciosa a grupo de bloqueo en el FW.,GR CHIA SAS,3. Media,GR CHIA: POSSIBLE LOCAL WORM DETECTED (URGENTE: LLAMAR CLIENTE),,
1654417,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_IFX,GRC_FT_FW_IFX,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,3,"GR Chia: X-Force Risk IP, Spam(Destination IP)",230931,3,184,2022-06-27 16:40:26.000 +0530,2022-06-27 23:38:10.000 +0530,1,Low,#25ba3c,"Ip-conn
 preceded by Traffic timeout
 preceded by Firewall Permit",1654417,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2183244,230931,2022-06-27 16:46:00+05:30,true,,2022-06-27 16:47:00.000 +0530,,2022-06-27 18:46:00+05:30,4. Baja,false,false,,se realiza llamadas&nbsp,GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISK IP, SPAM(DESTINATION IP)",,190.60.209.19
1654456,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,3,"GR Chia: X-Force Risk IP, Spam(Destination IP)",230931,3,184,2022-06-27 16:40:26.000 +0530,2022-06-27 23:38:10.000 +0530,1,Low,#25ba3c,"Ip-conn
 preceded by Traffic timeout
 preceded by Firewall Permit",1654456,Closed,4. Baja,Security_Outsourcing,SERVICIO DE CORRELACI�??N DE EVENTOS,2183263,230931,2022-06-27 18:07:00+05:30,true,,2022-06-27 23:38:00.000 +0530,,2022-06-27 20:07:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISK IP, SPAM(DESTINATION IP)",,190.60.209.19
1654489,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_MERCANET,GRC_FT_FW_MERCANET,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,3,"GR Chia: X-Force Risk IP, Spam(Destination IP)",230931,3,184,2022-06-27 16:40:26.000 +0530,2022-06-27 23:38:10.000 +0530,1,Low,#25ba3c,"Ip-conn
 preceded by Traffic timeout
 preceded by Firewall Permit",1654489,Closed,4. Baja,Security_Outsourcing,SERVICIO DE CORRELACI�??N DE EVENTOS,2183275,230931,2022-06-27 19:27:00+05:30,true,,2022-06-27 23:16:00.000 +0530,,2022-06-27 21:27:00+05:30,4. Baja,false,false,,Se valida alerta y procedemos con el bloqueo de la IP Publica maliciosa.,GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISK IP, SPAM(DESTINATION IP)",,190.60.209.19
1654527,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,3,"GR Chia: X-Force Risk IP, Spam(Destination IP)",230931,3,184,2022-06-27 16:40:26.000 +0530,2022-06-27 23:38:10.000 +0530,1,Low,#25ba3c,"Ip-conn
 preceded by Traffic timeout
 preceded by Firewall Permit",1654527,Closed,4. Baja,Security_Outsourcing,SERVICIO DE CORRELACI�??N DE EVENTOS,2183304,230931,2022-06-27 21:14:00+05:30,true,,2022-06-27 23:24:00.000 +0530,,2022-06-27 23:14:00+05:30,4. Baja,false,false,,Se valida alerta y procedemos con el bloqueo de la IP Publica maliciosa.,GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISK IP, SPAM(DESTINATION IP)",,190.60.209.19
1654561,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_IFX,GRC_FT_FW_IFX,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,3,"GR Chia: X-Force Risk IP, Spam(Destination IP)",230931,3,184,2022-06-27 16:40:26.000 +0530,2022-06-27 23:38:10.000 +0530,1,Low,#25ba3c,"Ip-conn
 preceded by Traffic timeout
 preceded by Firewall Permit",1654561,Closed,4. Baja,Security_Outsourcing,SERVICIO DE CORRELACI�??N DE EVENTOS,2183331,230931,2022-06-27 22:49:00+05:30,true,,2022-06-27 23:44:00.000 +0530,,2022-06-28 00:49:00+05:30,4. Baja,false,false,,Se valida alerta y procedemos con el bloqueo de la IP Publica maliciosa.,GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISK IP, SPAM(DESTINATION IP)",,190.60.209.19
1655389,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet fgt240D,,7,Reconocimiento y/o Vulnerabilidades,3,"GR Chia: X-Force Risk IP, Spam(Destination IP)",231194,0,1,2022-06-28 00:08:43.000 +0530,2022-06-28 00:08:43.000 +0530,1,Low,#25ba3c,Firewall Permit,1655389,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2183577,231194,2022-06-29 09:22:00+05:30,true,,2022-06-29 09:26:00.000 +0530,,2022-06-29 11:22:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISK IP, SPAM(DESTINATION IP)",,172.201.1.1
1655439,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet fgt240D2,,7,Reconocimiento y/o Vulnerabilidades,3,"GR Chia: X-Force Risk IP, Spam(Destination IP)",231250,0,7,2022-06-28 17:11:12.000 +0530,2022-06-28 17:11:20.000 +0530,1,Low,#25ba3c,Forward Traffic,1655439,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2183624,231250,2022-06-29 09:56:00+05:30,true,,2022-06-29 10:07:00.000 +0530,,2022-06-29 11:56:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISK IP, SPAM(DESTINATION IP)",,186.83.184.13
1655635,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet fgt240D2,,7,Reconocimiento y/o Vulnerabilidades,3,"GR Chia: X-Force Risk IP, Spam(Destination IP)",231486,0,1,2022-06-29 08:03:16.000 +0530,2022-06-29 08:03:16.000 +0530,1,Low,#25ba3c,Forward Traffic,1655635,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2183797,231486,2022-06-29 11:46:00+05:30,true,,2022-06-29 11:47:00.000 +0530,,2022-06-29 13:46:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISK IP, SPAM(DESTINATION IP)",,200.14.43.242
1655751,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet fgt240D,,7,Reconocimiento y/o Vulnerabilidades,1,GR Chia: Forti Access denied due to possible port scan,231545,5,1956,2022-06-29 11:56:17.000 +0530,2022-06-29 00:49:39.000 +0530,4,High,#b72a35,"Access denied due to possible port scan
 containing Firewall Deny",1655751,Closed,3. Media,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2183875,231545,2022-06-29 13:55:00+05:30,false,,2022-06-29 14:01:00.000 +0530,,2022-06-29 14:55:00+05:30,3. Media,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroaimntaci�??n el mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo",GR CHIA SAS,3. Media,GR CHIA: FORTI ACCESS DENIED DUE TO POSSIBLE PORT SCAN,,200.14.43.242
1655990,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_MERCANET,GRC_FT_FW_MERCANET,Fortinet fgt240D,,7,Reconocimiento y/o Vulnerabilidades,3,"GR Chia: X-Force Risk IP, Spam(Destination IP)",229773,3,117,2022-06-22 20:21:35.000 +0530,2022-06-29 23:16:42.000 +0530,2,Medium,#f0ae0c,"Ip-conn
 preceded by Traffic timeout
 preceded by Firewall Permit",1655990,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2184054,229773,2022-06-29 23:05:00+05:30,true,,2022-06-29 23:17:00.000 +0530,,2022-06-30 01:05:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISK IP, SPAM(DESTINATION IP)",,181.61.209.155
1656425,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet fgt240D2,,7,Reconocimiento y/o Vulnerabilidades,3,"GR Chia: X-Force Risk IP, Spam(Destination IP)",231798,3,13,2022-06-30 11:41:54.000 +0530,2022-07-01 00:22:47.000 +0530,3,Medium,#f0ae0c,"Firewall Permit
 preceded by Traffic timeout",1656425,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2184355,231798,2022-06-30 15:02:00+05:30,true,,2022-06-30 15:33:00.000 +0530,,2022-06-30 17:02:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo",GR CHIA SAS,4. Baja,"GR CHIA: X-FORCE RISK IP, SPAM(DESTINATION IP)",,181.51.33.26
1644038,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,224852,4,887023,2022-06-07 15:18:38.000 +0530,2022-06-18 06:39:00.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1644038,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2176051,224852,2022-06-08 06:38:00+05:30,false,,2022-06-08 06:54:00.000 +0530,,2022-06-08 08:38:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,20.20.20.1
1644039,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet fgt240D2,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,224974,4,70195,2022-06-07 22:25:48.000 +0530,2022-06-13 06:25:54.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1644039,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2176052,224974,2022-06-08 06:43:00+05:30,false,,2022-06-08 06:54:00.000 +0530,,2022-06-08 08:43:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroaimntaci�??n el mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,172.201.2.1
1644721,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet fgt240D2,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,225449,4,3624,2022-06-09 06:47:39.000 +0530,2022-06-09 07:08:00.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1644721,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2176441,225449,2022-06-09 07:21:00+05:30,false,,2022-06-09 07:24:00.000 +0530,,2022-06-09 09:21:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso,se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,172.201.2.1
1644722,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet fgt240D2,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,225447,4,4243,2022-06-09 06:44:56.000 +0530,2022-06-09 07:13:00.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1644722,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2176444,225447,2022-06-09 07:21:00+05:30,false,,2022-06-09 09:58:00.000 +0530,,2022-06-09 09:21:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,172.201.2.1
