"id","offense_source","rule_name","seim_id","description","last_updated_datetime","start_datetime","destination_networks","policy_category_count","category_count","inactive","flow_count","follow_up","close_time","severity","credibility","closing_reason_id","device_count","domain_id","username_count","protected","relevance","source_network","status","source_count","rules","assigned_to","offense_type","security_category_count","remote_destination_count","categories","event_count","local_destination_count","log_sources","magnitude","closing_user","source_address_ids","local_destination_address_ids","target"
224203,"185.180.143.143",GyF: Posibles conexiones a servidores DNS no autorizados,224203,Traffic timeout,2022-06-04 22:27:58.000 +0530,2022-06-04 22:27:58.000 +0530,[List],0,1,true,0,false,,3,3,54,1,24,0,false,0,other,CLOSED,1,[List],0,0,1,1,[List],1,0,[List],2,jcifuentes,[List],[List],"172.16.160.72"
224206,"172.16.48.44",GyF: Posibles conexiones a servidores DNS no autorizados,224206,"DNS Detected
 preceded by Firewall Permit",2022-06-05 22:05:00.000 +0530,2022-06-04 23:01:16.000 +0530,[List],0,2,true,0,false,,2,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,0,2,2,[List],8,0,[List],1,jcifuentes,[List],[List],"54.71.158.53"
224211,"74.82.47.62",GyF: Posibles conexiones a servidores DNS no autorizados,224211,Firewall Deny,2022-06-04 23:54:02.000 +0530,2022-06-04 23:54:02.000 +0530,[List],0,1,true,0,false,,4,3,54,1,24,0,false,0,other,CLOSED,1,[List],0,0,1,1,[List],1,0,[List],2,jcifuentes,[List],[List],"1.04217E+11"
224222,"74.82.47.30",GyF: Posibles conexiones a servidores DNS no autorizados,224222,Firewall Deny,2022-06-05 00:58:55.000 +0530,2022-06-05 00:58:55.000 +0530,[List],0,1,true,0,false,,4,3,54,1,24,0,false,0,other,CLOSED,1,[List],0,0,1,1,[List],1,0,[List],2,jcifuentes,[List],[List],"2.05185E+11"
224225,"193.118.53.140",GyF: Posibles conexiones a servidores DNS no autorizados,224225,Traffic timeout,2022-06-05 01:17:18.000 +0530,2022-06-05 01:17:18.000 +0530,[List],0,1,true,0,false,,3,3,54,1,24,0,false,0,other,CLOSED,1,[List],0,0,1,1,[List],1,0,[List],2,jcifuentes,[List],[List],"103.145.13.116"
224229,"167.248.133.129",GyF: Posibles conexiones a servidores DNS no autorizados,224229,Firewall Permit,2022-06-05 02:08:50.000 +0530,2022-06-05 02:08:50.000 +0530,[List],0,1,true,0,false,,0,3,54,1,24,0,false,0,other,CLOSED,1,[List],0,0,1,1,[List],1,0,[List],1,jcifuentes,[List],[List],"172.16.48.44"
224234,"128.14.136.78",GyF: Posibles conexiones a servidores DNS no autorizados,224234,Traffic timeout,2022-06-05 04:03:46.000 +0530,2022-06-05 04:03:46.000 +0530,[List],0,1,true,0,false,,3,3,54,1,24,0,false,0,other,CLOSED,1,[List],0,0,1,1,[List],1,0,[List],2,jcifuentes,[List],[List],"80.82.77.33"
224238,"60.30.242.182",GyF: Posibles conexiones a servidores DNS no autorizados,224238,Firewall Deny,2022-06-06 09:48:03.000 +0530,2022-06-05 04:46:00.000 +0530,[List],0,1,true,0,false,,4,3,54,1,24,0,false,0,other,CLOSED,1,[List],0,0,1,2,[List],2,0,[List],2,jcifuentes,[List],[List],"190.90.24.133"
224242,michael.chasqui,GyF: User Login VPN success in a non-working hours (weekend),224242,Tunnel Up,2022-06-05 06:50:58.000 +0530,2022-06-05 06:21:42.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],4,1,[List],1,cafonseca,[List],[List],"181.62.52.30"
224243,viviana.velez,GyF: User Login VPN success in a non-working hours (weekend),224243,Tunnel Up,2022-06-05 10:46:02.000 +0530,2022-06-05 06:41:56.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,2,[List],0,3,1,1,[List],8,1,[List],1,cafonseca,[List],[List],"179.12.18.151"
224244,"23.90.160.139",GyF: Posibles conexiones a servidores DNS no autorizados,224244,Traffic timeout,2022-06-05 07:04:27.000 +0530,2022-06-05 07:04:27.000 +0530,[List],0,1,true,0,false,,3,3,54,1,24,0,false,0,other,CLOSED,1,[List],0,0,1,1,[List],1,0,[List],2,jcifuentes,[List],[List],"190.99.208.52"
224247,natasha.jaramillo,GyF: User Login VPN success in a non-working hours (weekend),224247,Tunnel Up,2022-06-05 07:56:22.000 +0530,2022-06-05 07:56:17.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"186.98.38.202"
224248,alejandro.ballestero,GyF: User Login VPN success in a non-working hours (weekend),224248,Tunnel Up,2022-06-05 07:57:43.000 +0530,2022-06-05 07:57:41.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"190.1.203.88"
224250,juan.salazar,GyF: User Login VPN success in a non-working hours (weekend),224250,Tunnel Up,2022-06-05 11:00:23.000 +0530,2022-06-05 08:15:11.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],4,1,[List],1,cafonseca,[List],[List],"181.61.45.208"
224258,andres.gony,GyF: User Login VPN success in a non-working hours (weekend),224258,Tunnel Up,2022-06-05 08:59:00.000 +0530,2022-06-05 08:58:48.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"181.58.39.96"
224259,jacqueline.chacon,GyF: User Login VPN success in a non-working hours (weekend),224259,Tunnel Up,2022-06-05 09:09:18.000 +0530,2022-06-05 09:09:12.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"45225225197"
224260,carolina.masmela,GyF: User Login VPN success in a non-working hours (weekend),224260,Tunnel Up,2022-06-05 09:17:20.000 +0530,2022-06-05 09:17:20.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"190.108.79.2"
224262,"161.35.230.3",GyF: Posibles conexiones a servidores DNS no autorizados,224262,Firewall Permit,2022-06-05 09:28:41.000 +0530,2022-06-05 09:28:41.000 +0530,[List],0,1,true,0,false,,0,3,54,1,24,0,false,0,other,CLOSED,1,[List],0,0,1,1,[List],1,0,[List],1,jcifuentes,[List],[List],"190.27.151.64"
224268,heisy.posso,GyF: User Login VPN success in a non-working hours (weekend),224268,Tunnel Up,2022-06-05 09:40:53.000 +0530,2022-06-05 09:40:51.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"181.58.39.81"
224269,carlos.herrera,GyF: User Login VPN success in a non-working hours (weekend),224269,Tunnel Up,2022-06-05 09:51:40.000 +0530,2022-06-05 09:51:36.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],Multiple
224273,ahil.abril,GyF: User Login VPN success in a non-working hours (weekend),224273,"Tunnel Down
 preceded by Tunnel Stats
 preceded by Tunnel Up",2022-06-09 14:43:08.000 +0530,2022-06-05 10:26:39.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,2,[List],0,3,1,2,[List],10,1,[List],1,cafonseca,[List],[List],"1.92241E+11"
224274,mauricio.larrea,GyF: User Login VPN success in a non-working hours (weekend),224274,Tunnel Up,2022-06-05 16:59:39.000 +0530,2022-06-05 10:29:54.000 +0530,[List],0,1,true,0,false,,1,3,54,2,24,1,false,0,other,CLOSED,1,[List],0,3,1,3,[List],6,2,[List],1,cafonseca,[List],[List],"186.81.100.159"
224276,"192.168.126.3",Multiple Login Failures From the Same Source with any Username,224276,"GyF Multiples Intentos de Autenticacion
 preceded by Multiple Login Failures from the Same Source with any Username
 containing Failure Audit: An account failed to log on",2022-06-06 10:11:14.000 +0530,2022-06-05 10:32:10.000 +0530,[List],0,2,true,0,false,,6,3,54,2,24,1,false,0,other,CLOSED,1,[List],0,0,2,0,[List],713,1,[List],2,cafonseca,[List],[List],"186.98.58.245"
224275,johanna.gutierrez,GyF: Multiple Login Failures for Single Username,224275,"GyF Multiples Intentos de Autenticacion
 preceded by Multiple Login Failures from the Same Source with any Username
 containing Failure Audit: An account failed to log on",2022-06-06 10:11:14.000 +0530,2022-06-05 10:32:10.000 +0530,[List],0,2,true,0,false,,6,3,54,2,24,1,false,0,other,CLOSED,2,[List],0,3,2,0,[List],778,1,[List],2,cafonseca,[List],[List],"186.81.100.185"
224279,elizabeth.delgado,GyF: User Login VPN success in a non-working hours (weekend),224279,Tunnel Up,2022-06-05 11:16:46.000 +0530,2022-06-05 11:16:45.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"172.16.48.32"
224281,dora.hernandez,GyF: User Login VPN success in a non-working hours (weekend),224281,Tunnel Up,2022-06-05 11:20:45.000 +0530,2022-06-05 11:20:40.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"181.62.52.187"
224282,daniela.cardona,GyF: User Login VPN success in a non-working hours (weekend),224282,Tunnel Up,2022-06-05 11:31:04.000 +0530,2022-06-05 11:31:02.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"181.118.148.81"
224286,diana.salamanca,GyF: User Login VPN success in a non-working hours (weekend),224286,Tunnel Up,2022-06-05 00:05:53.000 +0530,2022-06-05 00:05:52.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"181.118.148.5"
224287,nini.noguera,GyF: User Login VPN success in a non-working hours (weekend),224287,Tunnel Up,2022-06-05 00:17:32.000 +0530,2022-06-05 00:17:25.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"1.91102E+11"
224289,alexander.feijoo,GyF: User Login VPN success in a non-working hours (weekend),224289,Tunnel Up,2022-06-05 00:38:59.000 +0530,2022-06-05 00:38:55.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],Multiple
224293,yorman.molina,GyF: User Login VPN success in a non-working hours (weekend),224293,Tunnel Up,2022-06-05 13:16:06.000 +0530,2022-06-05 13:15:56.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"172.16.16.66"
224294,giovanna.perez,GyF: User Login VPN success in a non-working hours (weekend),224294,Tunnel Up,2022-06-05 13:17:44.000 +0530,2022-06-05 13:17:38.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"172.16.160.28"
224295,wilson.lopez,GyF: User Login VPN success in a non-working hours (weekend),224295,Tunnel Up,2022-06-05 18:36:11.000 +0530,2022-06-05 13:35:22.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,2,[List],4,1,[List],1,cafonseca,[List],[List],"172.16.176.201"
224297,cristian.rendon,GyF: User Login VPN success in a non-working hours (weekend),224297,Tunnel Up,2022-06-05 13:56:08.000 +0530,2022-06-05 13:56:06.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"181.235.66.1"
224298,rosa.piedrahita,GyF: User Login VPN success in a non-working hours (weekend),224298,Tunnel Up,2022-06-05 14:02:31.000 +0530,2022-06-05 14:02:30.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"191.106.209.96"
224299,dairo.pena,GyF: User Login VPN success in a non-working hours (weekend),224299,Tunnel Up,2022-06-05 14:05:47.000 +0530,2022-06-05 14:05:46.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"186.81.100.68"
224301,"185.220.205.106",GyF: Posibles conexiones a servidores DNS no autorizados,224301,Traffic timeout,2022-06-05 14:08:58.000 +0530,2022-06-05 14:08:58.000 +0530,[List],0,1,true,0,false,,3,3,54,1,24,0,false,0,other,CLOSED,1,[List],0,0,1,1,[List],1,0,[List],2,jcifuentes,[List],[List],"200.118.62.75"
224302,diego.cardona,GyF: User Login VPN success in a non-working hours (weekend),224302,Tunnel Up,2022-06-05 23:04:31.000 +0530,2022-06-05 14:30:28.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,2,[List],4,1,[List],1,cafonseca,[List],[List],"186.146.128.30"
224307,jairo.yusty,GyF: User Login VPN success in a non-working hours (weekend),224307,Tunnel Up,2022-06-05 15:14:30.000 +0530,2022-06-05 15:14:23.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"190.255.129.36"
224317,meiby.ballen,GyF: User Login VPN success in a non-working hours (weekend),224317,Tunnel Up,2022-06-05 15:59:58.000 +0530,2022-06-05 15:59:50.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"1.86113E+11"
224319,"192.168.69.2",Multiple Login Failures From the Same Source with any Username,224319,"GyF Multiples Intentos de Autenticacion
 preceded by Multiple Login Failures from the Same Source with any Username
 containing Failure Audit: An account failed to log on",2022-06-05 16:10:28.000 +0530,2022-06-05 16:10:28.000 +0530,[List],0,2,true,0,false,,6,3,54,2,24,1,false,0,other,CLOSED,1,[List],0,0,2,0,[List],65,1,[List],2,cafonseca,[List],[List],"186.86.32.153"
224320,oscar.rivera,GyF: User Login VPN success in a non-working hours (weekend),224320,Tunnel Up,2022-06-05 16:27:32.000 +0530,2022-06-05 16:27:31.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"181.234.40.37"
224325,jose.mulett,GyF: User Login VPN success in a non-working hours (weekend),224325,Tunnel Up,2022-06-05 16:41:25.000 +0530,2022-06-05 16:41:23.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"172.16.160.44"
224326,yesenia.castano,GyF: User Login VPN success in a non-working hours (weekend),224326,Tunnel Up,2022-06-05 17:17:19.000 +0530,2022-06-05 16:45:12.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],4,1,[List],1,cafonseca,[List],[List],"191.91.146.135"
224328,yibirlena.bedoya,GyF: User Login VPN success in a non-working hours (weekend),224328,Tunnel Up,2022-06-05 16:58:37.000 +0530,2022-06-05 16:58:36.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"190.8.247.42"
224331,maria.betancourt,GyF: User Login VPN success in a non-working hours (weekend),224331,Tunnel Up,2022-06-05 19:14:35.000 +0530,2022-06-05 17:11:54.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],4,1,[List],1,cafonseca,[List],[List],"186.99.143.182"
224332,diego.garcia,GyF: User Login VPN success in a non-working hours (weekend),224332,Tunnel Up,2022-06-05 17:23:14.000 +0530,2022-06-05 17:23:12.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"1.86116E+11"
224342,luis.rosales,GyF: User Login VPN success in a non-working hours (weekend),224342,Tunnel Up,2022-06-05 21:06:12.000 +0530,2022-06-05 17:43:31.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,2,[List],4,1,[List],1,cafonseca,[List],[List],"190.109.15.66"
224345,juan.dominguez,GyF: User Login VPN success in a non-working hours (weekend),224345,Tunnel Up,2022-06-05 17:57:41.000 +0530,2022-06-05 17:57:34.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"186.170.65.61"
224346,elder.trochez,GyF: User Login VPN success in a non-working hours (weekend),224346,Tunnel Up,2022-06-05 17:59:22.000 +0530,2022-06-05 17:59:20.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"186.82.96.133"
224352,jackeline.patino,GyF: User Login VPN success in a non-working hours (weekend),224352,Tunnel Up,2022-06-05 18:48:22.000 +0530,2022-06-05 18:48:14.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"181.50.102.122"
224353,linda.urbano,GyF: User Login VPN success in a non-working hours (weekend),224353,Tunnel Up,2022-06-05 18:52:30.000 +0530,2022-06-05 18:52:30.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"71.6.232.8"
224355,"64.62.197.73",GyF: Posibles conexiones a servidores DNS no autorizados,224355,Firewall Permit,2022-06-05 19:22:07.000 +0530,2022-06-05 19:22:07.000 +0530,[List],0,1,true,0,false,,0,3,54,1,24,0,false,0,other,CLOSED,1,[List],0,0,1,1,[List],1,0,[List],1,jcifuentes,[List],[List],"190.236.13.166"
224360,walter.rivera,GyF: User Login VPN success in a non-working hours (weekend),224360,Tunnel Up,2022-06-05 20:30:31.000 +0530,2022-06-05 20:30:30.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"45133193242"
224362,"192.241.206.103",GyF: Posibles conexiones a servidores DNS no autorizados,224362,Traffic timeout,2022-06-05 20:38:47.000 +0530,2022-06-05 20:38:47.000 +0530,[List],0,1,true,0,false,,3,3,54,1,24,0,false,0,other,CLOSED,1,[List],0,0,1,1,[List],1,0,[List],2,jcifuentes,[List],[List],"10.122.5.58"
224364,olga.clavijo,GyF: User Login VPN success in a non-working hours (weekend),224364,Tunnel Up,2022-06-05 21:01:48.000 +0530,2022-06-05 21:01:45.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],Multiple
224365,"71.6.232.6",GyF: Posibles conexiones a servidores DNS no autorizados,224365,Firewall Permit,2022-06-05 21:02:41.000 +0530,2022-06-05 21:02:41.000 +0530,[List],0,1,true,0,false,,0,3,54,1,24,0,false,0,other,CLOSED,1,[List],0,0,1,1,[List],1,0,[List],1,jcifuentes,[List],[List],"181.55.68.43"
224366,daniel.gonzalez,GyF: User Login VPN success in a non-working hours (weekend),224366,Tunnel Up,2022-06-05 21:03:29.000 +0530,2022-06-05 21:03:28.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"172.16.224.43"
224368,olga.encarnacion,GyF: User Login VPN success in a non-working hours (weekend),224368,Tunnel Up,2022-06-05 21:09:36.000 +0530,2022-06-05 21:09:30.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"172.16.160.6"
224369,miguel.sanchez,GyF: User Login VPN success in a non-working hours (weekend),224369,Tunnel Up,2022-06-05 21:13:18.000 +0530,2022-06-05 21:13:16.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"172.16.224.10"
224373,victor.russo,GyF: User Login VPN success in a non-working hours (weekend),224373,Tunnel Up,2022-06-05 21:32:40.000 +0530,2022-06-05 21:32:36.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"172.16.176.2"
224374,"71.6.232.2",GyF: Posibles conexiones a servidores DNS no autorizados,224374,Traffic timeout,2022-06-05 21:40:25.000 +0530,2022-06-05 21:40:25.000 +0530,[List],0,1,true,0,false,,3,3,54,1,24,0,false,0,other,CLOSED,1,[List],0,0,1,1,[List],1,0,[List],2,jcifuentes,[List],[List],"172.16.144.55"
224376,geraldinne.salazar,GyF: User Login VPN success in a non-working hours (weekend),224376,Tunnel Up,2022-06-05 21:53:10.000 +0530,2022-06-05 21:53:09.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],Multiple
224380,liliana.villa,GyF: User Login VPN success in a non-working hours (weekend),224380,Tunnel Up,2022-06-05 22:24:55.000 +0530,2022-06-05 22:24:55.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"172.16.128.34"
224382,jorge.agredo,GyF: User Login VPN success in a non-working hours (weekend),224382,Tunnel Up,2022-06-05 22:58:17.000 +0530,2022-06-05 22:58:12.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,3,1,1,[List],2,1,[List],1,cafonseca,[List],[List],"172.16.160.39"
224434,"179.43.175.82",GyF: Posibles conexiones a servidores DNS no autorizados,224434,Traffic timeout,2022-06-06 01:00:54.000 +0530,2022-06-06 01:00:54.000 +0530,[List],0,1,true,0,false,,3,3,54,1,24,0,false,0,other,CLOSED,1,[List],0,0,1,1,[List],1,0,[List],2,jcifuentes,[List],[List],"172.16.224.34"
224442,"190.108.79.69",GyF: User login VPN success in a non-working hours (Before),224442,Tunnel Up,2022-06-13 05:53:57.000 +0530,2022-06-06 01:49:04.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,0,1,2,[List],6,1,[List],1,cafonseca,[List],[List],"172.16.64.108"
224453,"192.241.218.246",GyF: Posibles conexiones a servidores DNS no autorizados,224453,Traffic timeout,2022-06-06 03:40:01.000 +0530,2022-06-06 03:40:01.000 +0530,[List],0,1,true,0,false,,3,3,54,1,24,0,false,0,other,CLOSED,1,[List],0,0,1,1,[List],1,0,[List],2,jcifuentes,[List],[List],"172.16.208.19"
224465,GYF_LN_SRV_GYFSOPA,GYF: A System Boot has been detected,224465,System boot,2022-06-06 05:07:36.000 +0530,2022-06-06 05:07:36.000 +0530,[List],0,1,true,0,false,,6,3,54,1,24,0,false,0,GYF.GYF_Red_1,CLOSED,1,[List],0,6,1,0,[List],1,1,[List],2,cafonseca,[List],[List],"172.16.224.49"
224466,GYF_LN_SRV_GYFPL02,GYF: A System Boot has been detected,224466,System boot,2022-06-06 05:10:01.000 +0530,2022-06-06 05:10:01.000 +0530,[List],0,1,true,0,false,,7,3,54,1,24,0,false,0,other,CLOSED,1,[List],0,6,1,1,[List],1,0,[List],3,cafonseca,[List],[List],"172.17.0.11"
224468,"147.203.255.20",GyF: Posibles conexiones a servidores DNS no autorizados,224468,Firewall Permit,2022-06-30 06:16:42.000 +0530,2022-06-06 05:13:07.000 +0530,[List],0,1,true,0,false,,0,3,54,1,24,0,false,0,other,CLOSED,1,[List],0,0,1,1,[List],8,0,[List],1,jcifuentes,[List],[List],"172.16.48.8"
224482,"172.16.160.61",GyF: Posibles conexiones a servidores DNS no autorizados,224482,Firewall Permit,2022-06-08 06:56:01.000 +0530,2022-06-06 06:44:11.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,0,1,1,[List],12,0,[List],1,jcifuentes,[List],[List],"172.16.144.72"
224494,"172.16.160.25",GyF: Posibles conexiones a servidores DNS no autorizados,224494,"Firewall Permit
 preceded by Ip-conn",2022-06-24 00:08:26.000 +0530,2022-06-06 07:38:50.000 +0530,[List],0,2,true,0,false,,2,3,54,1,24,3,false,0,other,CLOSED,1,[List],0,0,2,2,[List],47,0,[List],1,jcifuentes,[List],[List],"172.16.224.24"
224496,"172.16.208.6",GyF: Posibles conexiones a servidores DNS no autorizados,224496,Firewall Permit,2022-06-07 00:34:49.000 +0530,2022-06-06 07:45:27.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,0,1,3,[List],6,0,[List],1,jcifuentes,[List],[List],"172.16.64.57"
224497,"172.16.128.14",GyF: Posibles conexiones a servidores DNS no autorizados,224497,"Ip-conn
 preceded by Firewall Permit",2022-06-13 07:56:39.000 +0530,2022-06-06 07:49:50.000 +0530,[List],0,2,true,0,false,,2,3,54,1,24,3,false,0,other,CLOSED,1,[List],0,0,2,5,[List],128,0,[List],1,jcifuentes,[List],[List],"172.16.48.19"
224500,"172.16.160.29",GyF: Posibles conexiones a servidores DNS no autorizados,224500,"Firewall Permit
 preceded by Ip-conn",2022-06-15 11:09:17.000 +0530,2022-06-06 07:57:32.000 +0530,[List],0,2,true,0,false,,2,3,54,1,24,2,false,0,other,CLOSED,1,[List],0,0,2,2,[List],62,0,[List],1,jcifuentes,[List],[List],"172.16.160.52"
224501,"172.16.64.32",GyF: Posibles conexiones a servidores DNS no autorizados,224501,Firewall Permit,2022-06-06 14:37:15.000 +0530,2022-06-06 08:01:11.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,2,false,0,other,CLOSED,1,[List],0,0,1,2,[List],24,0,[List],1,jcifuentes,[List],[List],"172.16.224.56"
224503,"172.16.160.18",GyF: Posibles conexiones a servidores DNS no autorizados,224503,"Firewall Permit
 preceded by Ip-conn",2022-06-06 08:54:41.000 +0530,2022-06-06 08:02:39.000 +0530,[List],0,2,true,0,false,,2,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,0,2,1,[List],22,0,[List],1,jcifuentes,[List],[List],"172.17.0.5"
224505,"172.16.160.39",GyF: Posibles conexiones a servidores DNS no autorizados,224505,Firewall Permit,2022-06-06 08:05:34.000 +0530,2022-06-06 08:05:34.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,0,1,1,[List],1,0,[List],1,jcifuentes,[List],[List],"172.16.48.48"
224506,"172.16.160.71",GyF: Posibles conexiones a servidores DNS no autorizados,224506,Firewall Permit,2022-06-06 08:05:45.000 +0530,2022-06-06 08:05:45.000 +0530,[List],0,1,true,0,false,,1,3,54,1,24,1,false,0,other,CLOSED,1,[List],0,0,1,1,[List],1,0,[List],1,jcifuentes,[List],[List],"1.62142E+11"
